PTac-EGFP.1 Time (s) ,PTac-EGFP.1 IPTG (nM),PTac-EGFP.1 EGFP (nM),PTac-EGFP.1 Growth Rate (s^(-1)),PTac-EGFP.2 Time (s) ,PTac-EGFP.2 IPTG (nM),PTac-EGFP.2 EGFP (nM),PTac-EGFP.2 Growth Rate (s^(-1)),PLuxB-EGFP.1 Time (s),PLuxB-EGFP.1 OC6 (nM),PLuxB-EGFP.1 EGFP (nM),PLuxB-EGFP.1 Growth Rate (s^(-1)),PLuxB-EGFP.2 Time (s),PLuxB-EGFP.2 OC6 (nM),PLuxB-EGFP.2 EGFP (nM),PLuxB-EGFP.2 Growth Rate (s^(-1)),PLuxB-EGFP.3 Time (s),PLuxB-EGFP.3 OC6 (nM),PLuxB-EGFP.3 EGFP (nM),PLuxB-EGFP.3 Growth Rate (s^(-1)),PLuxB-EGFP.4 Time (s),PLuxB-EGFP.4 OC6 (nM),PLuxB-EGFP.4 EGFP (nM),PLuxB-EGFP.4 Growth Rate (s^(-1)),PVanCC-EGFP.1 Time (s),PVanCC-EGFP.1 Vanillic Acid (nM),PVanCC-EGFP.1 EGFP (nM),PVanCC-EGFP.1 Growth Rate,PVanCC-EGFP.2 Time (s),PVanCC-EGFP.2 Vanillic Acid (nM),PVanCC-EGFP.2 EGFP (nM),PVanCC-EGFP.2 Growth Rate,PVanCC-EGFP.3 Time (s),PVanCC-EGFP.3 Vanillic Acid (nM),PVanCC-EGFP.3 EGFP (nM),PVanCC-EGFP.3 Growth Rate,PTac-mScarlet.1 Time (s),PTac-mScarlet.1 IPTG (nM),PTac-mScarlet.1 mScarlet-I (nM),PTac-mScarlet.1 Growth Rate,PTac-mScarlet.3 Time (s),PTac-mScarlet.3 IPTG (nM),PTac-mScarlet.3 mScarlet-I (nM),PTac-mScarlet.3 Growth Rate,PVanCC-EGFP.4 Time (s),PVanCC-EGFP.4 Vanillic Acid (nM),PVanCC-EGFP.4 EGFP (nM),PVanCC-EGFP.4 Growth Rate,PTac-EGFP.3 Time (s) ,PTac-EGFP.3 IPTG (nM),PTac-EGFP.3 EGFP (nM),PTac-EGFP.3 Growth Rate (s^(-1)),PLuxB-EGFP.5 Time (s),PLuxB-EGFP.5 OC6 (nM),PLuxB-EGFP.5 EGFP (nM),PLuxB-EGFP.5 Growth Rate (s^(-1)),PTac-ChbBC-mScarlet-I.1 Time (s),PTac-ChbBC-mScarlet-I.1 IPTG (nM),PTac-ChbBC-mScarlet-I.1 mScarlet-I (nM),PTac-ChbBC-mScarlet-I.1 Growth Rate,PTac-ChbBC-mScarlet-I.2 Time (s),PTac-ChbBC-mScarlet-I.2 IPTG (nM),PTac-ChbBC-mScarlet-I.2 mScarlet-I (nM),PTac-ChbBC-mScarlet-I.2 Growth Rate,PTac-ChbBC-mScarlet-I.3 Time (s),PTac-ChbBC-mScarlet-I.3 IPTG (nM),PTac-ChbBC-mScarlet-I.3 mScarlet-I (nM),PTac-ChbBC-mScarlet-I.3 Growth Rate,PTac-ChbBC-mScarlet-I.4 Time (s),PTac-ChbBC-mScarlet-I.4 IPTG (nM),PTac-ChbBC-mScarlet-I.4 mScarlet-I (nM),PTac-ChbBC-mScarlet-I.4 Growth Rate,PVanCC-EGFP_PLuxB-sRNA20D.1 Time (s),PVanCC-EGFP_PLuxB-sRNA20D.1 Vanillic Acid (nM),PVanCC-EGFP_PLuxB-sRNA20D.1 OC6 (nM),PVanCC-EGFP_PLuxB-sRNA20D.1 EGFP (nM),PVanCC-EGFP_PLuxB-sRNA20D.1 Growth Rate,PVanCC-EGFP_PLuxB-sRNA20D.2 Time (s),PVanCC-EGFP_PLuxB-sRNA20D.2 Vanillic Acid (nM),PVanCC-EGFP_PLuxB-sRNA20D.2 OC6 (nM),PVanCC-EGFP_PLuxB-sRNA20D.2 EGFP (nM),PVanCC-EGFP_PLuxB-sRNA20D.2 Growth Rate,Sponge Circuit 1.3.1 Time (s),Sponge Circuit 1.3.1 Vanillic Acid (nM),Sponge Circuit 1.3.1 OC6 (nM),Sponge Circuit 1.3.1 IPTG (nM),Sponge Circuit 1.3.1 EGFP (nM),Sponge Circuit 1.3.1 Growth Rate ,Sponge Circuit 1.3.2 Time (s),Sponge Circuit 1.3.2 Vanillic Acid (nM),Sponge Circuit 1.3.2 OC6 (nM),Sponge Circuit 1.3.2 IPTG (nM),Sponge Circuit 1.3.2 EGFP (nM),Sponge Circuit 1.3.2 Growth Rate ,Sponge Circuit 1.4.1 Time (s),Sponge Circuit 1.4.1 Vanillic Acid (nM),Sponge Circuit 1.4.1 OC6 (nM),Sponge Circuit 1.4.1 IPTG (nM),Sponge Circuit 1.4.1 EGFP (nM),Sponge Circuit 1.4.1 mScarlet-I (nM),Sponge Circuit 1.4.1 Growth Rate ,Sponge Circuit 1.4.2 Time (s),Sponge Circuit 1.4.2 Vanillic Acid (nM),Sponge Circuit 1.4.2 OC6 (nM),Sponge Circuit 1.4.2 IPTG (nM),Sponge Circuit 1.4.2 EGFP (nM),Sponge Circuit 1.4.2 mScarlet-I (nM),Sponge Circuit 1.4.2 Growth Rate ,Sponge Circuit 1.4.3 Time (s),Sponge Circuit 1.4.3 Vanillic Acid (nM),Sponge Circuit 1.4.3 OC6 (nM),Sponge Circuit 1.4.3 IPTG (nM),Sponge Circuit 1.4.3 EGFP (nM),Sponge Circuit 1.4.3 mScarlet-I (nM),Sponge Circuit 1.4.3 Growth Rate ,Sponge Circuit 1.4.4 Time (s),Sponge Circuit 1.4.4 Vanillic Acid (nM),Sponge Circuit 1.4.4 OC6 (nM),Sponge Circuit 1.4.4 IPTG (nM),Sponge Circuit 1.4.4 EGFP (nM),Sponge Circuit 1.4.4 mScarlet-I (nM),Sponge Circuit 1.4.4 Growth Rate 
21983.06,15000,17021.39755,0.000510634,21980.23,15000,4558.162216,0.0003020440,21981.02,10,59549.33831,0.000303657,21980.58,10,48257.49622,0.000321617,21980.96,10,51609.33796,0.000320338,21980.64,10,57784.55032,0.000315383,22531.03,3000,17716.38165,0.00030766,22528.56,3000,19927.55511,0.000330303,22545.76,3000,16073.03649,0.000352047,21981.78,40000,1136.794797,0.000439678,21983.91,40000,1002.137276,0.00035132,21979.5,3000,16546.03849,0.000341138,21979.91,40000,33752.53909,0.000324895,21979.77,10,50388.23657,0.000332897,21981.77,40000,1065.333584,0.000331013,21981.76,40000,1105.88609,0.000274211,21981.68,40000,1426.111,0.000345355,21981.76,40000,1069.114673,0.000344711,21981.06,5500,0,118239.0194,0.000353608,21980.97,5500,0,50043.35278,0.000317004,21984.19,5500,0,0,78500.15527,0.000331203,21984.09,5500,0,0,84791.80435,0.000329356,21981.05,5500,0,0,99300.26152,0,0.000330349,21980.27,5500,0,0,112055.0411,0,0.000300652,21980.22,5500,0,0,119849.0466,0,0.000298315,21979.74,5500,0,0,110999.7959,0,0.000309551
22043.13,15000,17066.68996,0.000510852,22040.26,15000,4325.157382,0.0003019720,22041.08,10,59150.59463,0.000303457,22040.63,10,48120.43898,0.000321371,22041,10,51701.38382,0.000320235,22040.68,10,57965.77805,0.000315601,22591.1,3000,17503.52334,0.00030765,22588.62,3000,19851.5409,0.000329885,22605.82,3000,15814.51735,0.000351904,22041.82,40000,1143.087843,0.000439699,22043.99,40000,1022.190744,0.000351357,22039.56,3000,16535.11836,0.000341173,22039.94,40000,33811.5829,0.00032473,22039.84,10,50668.30807,0.000332779,22041.8,40000,1061.941663,0.000331503,22041.8,40000,1097.676114,0.000274386,22041.74,40000,1420.611652,0.000345441,22041.81,40000,1088.829352,0.000344912,22041.11,5500,0,118613.1602,0.00035358,22041.06,5500,0,50067.41082,0.000317046,22044.27,5500,0,0,78579.117,0.000331423,22044.17,5500,0,0,84724.5978,0.000329866,22041.12,5500,0,0,99079.11143,0,0.000330311,22040.31,5500,0,0,112379.1503,0,0.000300294,22040.25,5500,0,0,119434.6399,0,0.000298075,22039.79,5500,0,0,110185.2671,0,0.000309776
22103.2,15000,16935.66805,0.000511071,22100.3,15000,4140.057959,0.0003019330,22101.14,10,58898.17112,0.000303333,22100.7,10,48227.70918,0.00032101,22101.05,10,52055.98355,0.000320181,22100.73,10,58232.32273,0.000315878,22651.17,3000,17398.01547,0.00030764,22648.66,3000,19929.49006,0.000329459,22665.87,3000,15895.4917,0.000351822,22101.87,40000,1203.657091,0.000439557,22104.07,40000,1033.37875,0.000351355,22099.63,3000,16610.13573,0.000341165,22099.97,40000,33726.49619,0.000324613,22099.89,10,50725.65176,0.000332732,22101.83,40000,1063.350779,0.000331946,22101.84,40000,1112.348744,0.000274425,22101.81,40000,1423.542485,0.000345627,22101.85,40000,1083.97501,0.00034506,22101.19,5500,0,119002.6933,0.000353461,22101.11,5500,0,50018.92562,0.000317106,22104.33,5500,0,0,78949.73746,0.000331655,22104.28,5500,0,0,84362.41182,0.000330367,22101.17,5500,0,0,98925.49803,0,0.000330307,22100.37,5500,0,0,112835.2215,0,0.000299983,22100.29,5500,0,0,119663.9622,0,0.000297835,22099.84,5500,0,0,110685.0279,0,0.0003099
22163.24,15000,16926.62724,0.00051109,22160.35,15000,4195.925097,0.0003018920,22161.21,10,58349.01487,0.000303201,22160.75,10,48625.68651,0.000320594,22161.11,10,52367.97324,0.000320168,22160.77,10,58231.86095,0.000316162,22711.21,3000,17438.98646,0.000307614,22708.73,3000,19810.02268,0.00032891,22725.93,3000,16202.99888,0.000351712,22161.94,40000,1158.017043,0.000439506,22164.17,40000,1045.559264,0.000351488,22159.67,3000,16543.39687,0.000341226,22160.03,40000,33790.47377,0.000324511,22159.93,10,50553.69161,0.000332561,22161.9,40000,1074.731057,0.000332401,22161.88,40000,1119.967298,0.000274324,22161.86,40000,1426.066996,0.000345813,22161.9,40000,1074.435104,0.000345267,22161.26,5500,0,119149.2909,0.000353265,22161.15,5500,0,50091.69093,0.000317336,22164.39,5500,0,0,78966.39549,0.000331831,22164.32,5500,0,0,84350.88893,0.00033085,22161.22,5500,0,0,98953.64319,0,0.000330262,22160.42,5500,0,0,113110.3965,0,0.000299672,22160.33,5500,0,0,119775.4926,0,0.000297678,22159.88,5500,0,0,111159.5428,0,0.000310027
22223.33,15000,16688.61855,0.00051103,22220.38,15000,4230.222776,0.0003019070,22221.29,10,58271.99663,0.000302998,22220.8,10,48965.46155,0.000320189,22221.18,10,52383.90307,0.000320142,22220.84,10,58526.26712,0.000316392,22771.27,3000,17366.3682,0.000307552,22768.78,3000,20026.97074,0.000328294,22785.99,3000,16387.29961,0.000351483,22222.01,40000,1173.512028,0.000439342,22224.22,40000,1063.618457,0.000351631,22219.72,3000,16481.85058,0.000341384,22220.1,40000,33696.67227,0.000324385,22219.97,10,50569.80333,0.000332344,22221.92,40000,1086.4002,0.000332902,22221.91,40000,1122.050422,0.000274343,22221.91,40000,1423.991744,0.000345973,22221.94,40000,1079.235567,0.000345501,22221.35,5500,0,118975.2581,0.00035314,22221.22,5500,0,49954.41574,0.000317567,22224.46,5500,0,0,79038.9964,0.000332073,22224.38,5500,0,0,84885.15112,0.000331274,22221.26,5500,0,0,98782.97107,0,0.000330198,22220.49,5500,0,0,113195.361,0,0.00029936,22220.41,5500,0,0,119813.8912,0,0.000297545,22219.92,5500,0,0,111547.4161,0,0.000310163
22283.4,15000,16367.1958,0.000511148,22280.42,15000,4337.226792,0.0003019380,22281.36,10,58142.76845,0.000302764,22280.87,10,48952.97267,0.000319864,22281.24,10,52200.87808,0.00032007,22280.88,10,58552.25792,0.000316754,22831.32,3000,17416.28181,0.000307461,22828.82,3000,19826.86062,0.000327676,22846.04,3000,16902.54079,0.000351495,22282.05,40000,1175.888328,0.000439211,22284.27,40000,1060.539865,0.000351747,22279.76,3000,16354.92253,0.000341493,22280.15,40000,33708.65393,0.00032426,22280.02,10,50527.81911,0.000332022,22282,40000,1089.330977,0.000333296,22282,40000,1145.738373,0.000274345,22281.99,40000,1427.924006,0.0003461,22281.98,40000,1093.371129,0.000345613,22281.41,5500,0,118089.688,0.000353183,22281.28,5500,0,49928.43713,0.000317787,22284.54,5500,0,0,78917.86421,0.000332208,22284.44,5500,0,0,85041.62836,0.000331706,22281.3,5500,0,0,98367.30171,0,0.000330201,22280.54,5500,0,0,112805.642,0,0.000298955,22280.48,5500,0,0,120360.8852,0,0.000297388,22279.99,5500,0,0,111756.9906,0,0.000310401
22343.48,15000,16269.64763,0.000511397,22340.48,15000,4182.340423,0.0003019540,22341.41,10,57957.78805,0.000302395,22340.93,10,49134.37845,0.000319583,22341.3,10,51809.76953,0.000320068,22340.95,10,58331.21988,0.000317172,22891.4,3000,17561.83941,0.000307395,22888.89,3000,19837.42983,0.00032723,22906.07,3000,16915.10565,0.000351594,22342.1,40000,1125.806483,0.000438937,22344.34,40000,1068.263539,0.000351887,22339.81,3000,16493.89507,0.000341563,22340.22,40000,33733.20289,0.000324183,22340.08,10,50506.18267,0.000331804,22342.04,40000,1089.22305,0.000333682,22342.06,40000,1153.917238,0.000274334,22342.05,40000,1416.874921,0.000346163,22342.03,40000,1096.335147,0.00034581,22341.49,5500,0,117621.916,0.000353228,22341.36,5500,0,50045.55243,0.000318044,22344.61,5500,0,0,78615.79957,0.000332397,22344.5,5500,0,0,85536.53395,0.000332118,22341.36,5500,0,0,98473.26601,0,0.000330253,22340.59,5500,0,0,112709.2353,0,0.000298414,22340.53,5500,0,0,120301.886,0,0.000297216,22340.04,5500,0,0,112059.0751,0,0.000310464
22403.55,15000,16092.76209,0.000511482,22400.55,15000,4066.19541,0.0003019440,22401.45,10,58087.50888,0.00030225,22400.97,10,49336.42766,0.000319211,22401.37,10,51925.77024,0.000320019,22401,10,58190.35186,0.000317643,22951.46,3000,17339.3723,0.00030734,22948.93,3000,20028.78268,0.000326754,22966.11,3000,16767.16843,0.000351533,22402.15,40000,1173.997849,0.000438499,22404.4,40000,1067.409896,0.000351886,22399.88,3000,16397.17042,0.000341614,22400.29,40000,33524.46768,0.000324019,22400.13,10,50485.8719,0.000331469,22402.08,40000,1090.166404,0.00033412,22402.12,40000,1153.58753,0.000274315,22402.08,40000,1416.762783,0.000346273,22402.08,40000,1119.795745,0.000345902,22401.55,5500,0,117486.1679,0.000353227,22401.39,5500,0,50437.13108,0.000318287,22404.65,5500,0,0,78137.32524,0.0003326,22404.57,5500,0,0,86096.93958,0.000332291,22401.39,5500,0,0,98381.60095,0,0.000330355,22400.66,5500,0,0,112780.4291,0,0.000297939,22400.57,5500,0,0,120504.4108,0,0.000297128,22400.11,5500,0,0,112118.8933,0,0.000310378
22463.63,15000,16055.65026,0.000511572,22460.61,15000,4253.030799,0.0003019870,22461.53,10,58212.6114,0.000302105,22461,10,49433.94561,0.000318779,22461.42,10,51798.07266,0.000319911,22461.05,10,57999.86169,0.000318108,23011.51,3000,17139.72086,0.000307466,23009,3000,19961.84352,0.000326129,23026.16,3000,16842.5203,0.000351538,22462.2,40000,1232.765636,0.000438167,22464.44,40000,1074.186192,0.000351824,22459.93,3000,16510.37049,0.000341763,22460.35,40000,33397.00823,0.000323945,22460.17,10,50482.8105,0.000331169,22462.13,40000,1087.963705,0.000334632,22462.17,40000,1149.021016,0.000274215,22462.13,40000,1413.218389,0.000346349,22462.12,40000,1119.940181,0.000345977,22461.6,5500,0,117678.6053,0.000353309,22461.46,5500,0,50637.93789,0.000318485,22464.69,5500,0,0,77789.21634,0.000332666,22464.63,5500,0,0,85967.2364,0.000332429,22461.43,5500,0,0,98631.87249,0,0.000330447,22460.7,5500,0,0,112587.1339,0,0.000297517,22460.62,5500,0,0,120707.1084,0,0.000297079,22460.15,5500,0,0,112337.7742,0,0.000310203
22523.66,15000,16312.23017,0.000511759,22520.68,15000,4124.948138,0.0003021010,22521.59,10,58741.11821,0.000302027,22521.04,10,49184.67289,0.000318658,22521.48,10,51842.2982,0.000319826,22521.11,10,57643.73286,0.000318465,23071.55,3000,17325.20516,0.000307643,23069.04,3000,19794.20475,0.000325492,23086.2,3000,17256.37389,0.000351633,22522.3,40000,1254.277563,0.000437774,22524.5,40000,1071.139617,0.000351784,22520,3000,16645.89138,0.000341805,22520.39,40000,33303.51336,0.000323895,22520.21,10,50377.60332,0.000330912,22522.19,40000,1088.394837,0.000335061,22522.22,40000,1145.915735,0.000274106,22522.17,40000,1407.660134,0.000346329,22522.16,40000,1121.206672,0.000346115,22521.68,5500,0,117038.7452,0.000353453,22521.52,5500,0,50897.63093,0.000318652,22524.74,5500,0,0,77627.16871,0.000332762,22524.69,5500,0,0,86253.5956,0.000332471,22521.47,5500,0,0,98353.36213,0,0.000330547,22520.74,5500,0,0,112842.7812,0,0.000296966,22520.69,5500,0,0,121058.8286,0,0.000296883,22520.2,5500,0,0,113029.7643,0,0.000310141
22583.73,15000,16280.65367,0.000511886,22580.73,15000,4253.488672,0.0003022330,22581.64,10,58614.41379,0.000301958,22581.08,10,49356.13275,0.000318562,22581.54,10,51742.18724,0.000319827,22581.17,10,57717.51557,0.000318774,23131.59,3000,17316.93473,0.000307988,23129.08,3000,19966.89234,0.000324749,23146.27,3000,17336.72559,0.000351695,22582.36,40000,1218.773377,0.000437578,22584.55,40000,1074.650623,0.000351792,22580.07,3000,16632.55026,0.000341865,22580.45,40000,33191.28401,0.000323788,22580.29,10,50194.00178,0.000330602,22582.25,40000,1092.589865,0.000335464,22582.26,40000,1142.559324,0.000274017,22582.22,40000,1413.934507,0.00034626,22582.23,40000,1131.922513,0.000346153,22581.72,5500,0,117197.0358,0.000353487,22581.61,5500,0,51275.2135,0.000318911,22584.78,5500,0,0,77034.32815,0.000332848,22584.75,5500,0,0,86205.81706,0.000332452,22581.54,5500,0,0,98621.98603,0,0.000330552,22580.79,5500,0,0,113083.669,0,0.000296353,22580.75,5500,0,0,120801.7162,0,0.000296705,22580.25,5500,0,0,113246.6836,0,0.000310011
22643.8,15000,16033.18596,0.000512156,22640.79,15000,4537.604031,0.0003024680,22641.69,10,58647.57317,0.000302056,22641.12,10,49298.60828,0.000318542,22641.58,10,51338.34284,0.00031967,22641.21,10,57917.25134,0.000319022,23191.64,3000,17628.10781,0.000308203,23189.13,3000,19756.02337,0.000324095,23206.33,3000,17325.12268,0.000351742,22642.43,40000,1191.47233,0.000437407,22644.59,40000,1086.234011,0.000351947,22640.1,3000,16610.28987,0.000342022,22640.52,40000,33129.5151,0.000323713,22640.36,10,50357.2309,0.000330382,22642.31,40000,1098.03558,0.0003358,22642.31,40000,1142.842206,0.00027391,22642.27,40000,1417.533196,0.000346116,22642.27,40000,1125.593951,0.000346143,22641.78,5500,0,116864.1853,0.000353614,22641.64,5500,0,51999.68564,0.000319137,22644.87,5500,0,0,77223.76254,0.000332945,22644.82,5500,0,0,86434.95188,0.00033238,22641.62,5500,0,0,98280.08872,0,0.000330774,22640.87,5500,0,0,113137.7098,0,0.000295804,22640.79,5500,0,0,120549.5952,0,0.000296445,22640.33,5500,0,0,113224.6498,0,0.000309971
22703.87,15000,15860.75113,0.000512432,22700.83,15000,4509.479408,0.0003026960,22701.73,10,58799.44256,0.000302198,22701.17,10,48945.99623,0.000318522,22701.62,10,51128.08577,0.000319351,22701.25,10,57776.54511,0.000319091,23251.71,3000,17480.52761,0.000308469,23249.17,3000,19757.6559,0.000323634,23266.39,3000,17515.80278,0.000351779,22702.49,40000,1141.657536,0.000437049,22704.65,40000,1084.510139,0.000351914,22700.15,3000,16822.10664,0.000342162,22700.55,40000,32845.76592,0.000323629,22700.42,10,50144.49199,0.000330229,22702.37,40000,1100.492804,0.00033611,22702.38,40000,1150.169219,0.000273891,22702.3,40000,1434.996117,0.000346012,22702.34,40000,1125.558248,0.000346188,22701.85,5500,0,116927.1989,0.000353827,22701.68,5500,0,52098.73564,0.000319335,22704.94,5500,0,0,77276.43773,0.00033302,22704.92,5500,0,0,86383.42555,0.000332211,22701.69,5500,0,0,97915.96128,0,0.000330749,22700.92,5500,0,0,113512.8835,0,0.000295236,22700.84,5500,0,0,120785.29,0,0.000296251,22700.39,5500,0,0,112921.4666,0,0.000309979
22763.95,15000,15767.68085,0.000512494,22760.89,15000,4493.028908,0.0003030060,22761.77,10,58528.82991,0.000302396,22761.21,10,49122.43367,0.000318464,22761.7,10,50645.10402,0.000319074,22761.29,10,57809.39173,0.000319185,23311.78,3000,17435.89856,0.000308753,23309.22,3000,19604.44343,0.000323336,23326.45,3000,17540.89894,0.000351698,22762.56,40000,1194.535116,0.000436681,22764.7,40000,1083.018482,0.000351754,22760.19,3000,16832.09585,0.000342348,22760.59,40000,32795.566,0.00032379,22760.48,10,50118.61642,0.000330166,22762.44,40000,1098.642167,0.00033625,22762.45,40000,1157.510666,0.000273935,22762.34,40000,1420.311436,0.000345923,22762.4,40000,1118.405266,0.000346217,22761.94,5500,0,116456.5741,0.000353995,22761.75,5500,0,52404.71424,0.00031954,22765,5500,0,0,77111.47158,0.000332982,22764.96,5500,0,0,86265.76533,0.00033205,22761.76,5500,0,0,97840.48752,0,0.000330665,22760.96,5500,0,0,114033.7208,0,0.000294663,22760.9,5500,0,0,120589.597,0,0.000296044,22760.46,5500,0,0,113045.7748,0,0.000309936
22824,15000,15790.66197,0.000512557,22820.97,15000,4185.430244,0.0003033520,22821.82,10,58619.63963,0.000302609,22821.25,10,49158.98503,0.000318386,22821.76,10,51018.14006,0.000318701,22821.34,10,58030.43652,0.000319289,23371.82,3000,17490.09742,0.000309105,23369.29,3000,19654.32936,0.000322917,23386.51,3000,17565.6297,0.000351487,22822.62,40000,1208.33878,0.000436146,22824.76,40000,1092.35995,0.000351587,22820.24,3000,16930.71256,0.000342475,22820.73,40000,32878.83368,0.000323778,22820.52,10,49822.31296,0.000330143,22822.5,40000,1108.285796,0.00033639,22822.49,40000,1167.325881,0.000274026,22822.38,40000,1417.978907,0.000345779,22822.44,40000,1110.672269,0.0003462,22822,5500,0,116434.0282,0.000354121,22821.82,5500,0,52431.92921,0.000319762,22825.07,5500,0,0,77452.74862,0.000333008,22825,5500,0,0,86066.98658,0.000331839,22821.81,5500,0,0,97987.24894,3.588650347,0.000330682,22821.01,5500,0,0,114333.3894,0,0.00029426,22820.97,5500,0,0,120685.3147,0,0.000295787,22820.49,5500,0,0,112936.267,0,0.000309807
22884.1,15000,15576.6068,0.000512466,22881,15000,4091.757261,0.0003037050,22881.88,10,58020.03857,0.000302832,22881.3,10,49122.93857,0.000318218,22881.8,10,51248.96995,0.000318394,22881.38,10,57898.21075,0.000319544,23431.9,3000,17217.66267,0.000309477,23429.36,3000,19643.02718,0.000322645,23446.59,3000,17352.19864,0.00035111,22882.67,40000,1195.871879,0.000435626,22884.83,40000,1088.953094,0.000351599,22880.31,3000,17037.0728,0.000342655,22880.78,60000,33089.86976,0.000323655,22880.6,10,49546.65322,0.000330134,22882.57,40000,1112.498716,0.000336587,22882.54,40000,1180.725865,0.000274095,22882.5,40000,1420.121583,0.000345565,22882.51,40000,1098.715579,0.000346184,22882.05,5500,0,116268.0128,0.000354123,22881.89,5500,0,52160.87484,0.000320026,22885.15,5500,0,0,77493.73651,0.000332968,22885.07,5500,0,0,85563.94184,0.000331576,22881.91,5500,0,0,97768.81298,15.77196749,0.000330713,22881.08,5500,0,0,114384.3316,0,0.000293721,22881.02,5500,0,0,120892.3562,0,0.000295439,22880.53,5500,0,0,112649.6469,0,0.000309593
22944.18,15000,15404.44738,0.000512233,22941.06,15000,3834.939718,0.0003039040,22941.94,10,58192.50903,0.000302972,22941.34,10,49024.74051,0.000318237,22941.84,10,50977.89774,0.000318206,22941.43,10,57574.11623,0.000319818,23491.95,3000,17299.02849,0.000309815,23489.42,3000,19697.52625,0.000322404,23506.66,3000,16939.77304,0.000350613,22942.73,40000,1292.677063,0.000434983,22944.9,40000,1099.089957,0.000351706,22940.36,3000,16959.76139,0.000342828,22940.85,60000,33218.65028,0.000323438,22940.64,10,46586.50738,0.000330193,22942.61,40000,1129.42398,0.000336794,22942.58,40000,1185.792072,0.000274134,22942.58,40000,1421.603856,0.00034533,22942.57,40000,1098.628593,0.000346168,22942.09,5500,0,117056.0549,0.000354319,22941.94,5500,0,52071.56869,0.000320135,22945.23,5500,0,0,77661.90779,0.000332773,22945.11,5500,0,0,85410.67281,0.00033138,22941.98,5500,0,0,98238.20351,8.323256268,0.000330743,22941.13,5500,0,0,114379.029,0,0.000293285,22941.09,5500,0,0,121148.1029,0,0.000294904,22940.58,5500,0,0,111905.6145,0,0.000309451
23004.21,15000,15115.47835,0.000511985,23001.11,15000,3872.139458,0.0003041840,23002,10,57536.94114,0.000303197,23001.38,10,48987.94707,0.000318398,23001.89,10,51200.41588,0.000318155,23001.49,10,57501.59749,0.000319948,23552.01,3000,17243.17315,0.000310152,23549.48,3000,19579.25315,0.000322127,23566.72,3000,17195.12674,0.000350334,23002.8,40000,1361.87794,0.000434286,23004.97,40000,1122.273321,0.000351717,23000.42,3000,16880.11059,0.000343005,23000.91,60000,33339.37308,0.000323345,23000.72,10,46810.43139,0.00033031,23002.68,40000,1117.775903,0.000337039,23002.65,40000,1176.521772,0.000274173,23002.65,40000,1428.23132,0.000345057,23002.64,40000,1105.741003,0.000346141,23002.17,5500,0,117377.3655,0.00035443,23001.97,5500,0,52246.07279,0.000320408,23005.28,5500,0,0,77749.53618,0.000332545,23005.23,5500,0,0,85286.68068,0.000331128,23002.05,5500,0,0,98270.25063,18.6066997,0.000330774,23001.19,5500,0,0,114597.7354,0,0.000292999,23001.15,5500,0,0,121510.0556,0,0.000294392,23000.61,5500,0,0,112222.1318,0,0.000309213
23064.28,15000,14919.91279,0.000511809,23061.15,15000,3829.21136,0.0003043060,23062.06,10,57748.45268,0.000303283,23061.46,10,49032.44778,0.000318538,23061.94,10,51294.18821,0.000318257,23061.55,10,57723.36696,0.000320149,23612.07,3000,17029.4866,0.000310421,23609.52,3000,19476.98763,0.000321858,23626.78,3000,17248.00726,0.000350189,23062.85,40000,1395.95182,0.000433573,23065.02,40000,1134.081982,0.000351756,23060.48,3000,16907.7963,0.000343035,23060.98,60000,33369.25002,0.000323418,23060.78,10,47208.54457,0.000330384,23062.72,40000,1124.758284,0.000337208,23062.69,40000,1187.748187,0.000274212,23062.72,40000,1420.279143,0.000344712,23062.68,40000,1113.77553,0.000346098,23062.25,5500,0,118604.1501,0.000354585,23062.01,5500,0,52457.76377,0.000320634,23065.34,5500,0,0,77489.69142,0.000332197,23065.29,5500,0,0,85232.90504,0.000330975,23062.12,5500,0,0,98474.41455,18.06387864,0.000330805,23061.28,5500,0,0,114297.9354,0,0.000292788,23061.22,5500,0,0,121227.2495,0,0.000294045,23060.68,5500,0,0,112262.478,0,0.000308995
23124.35,15000,15084.73826,0.000511723,23121.2,15000,3690.037624,0.0003045760,23122.1,10,57503.60647,0.000303358,23121.51,10,49230.95114,0.000318651,23121.99,10,51303.03331,0.000318453,23121.6,10,57699.58054,0.000320236,23672.11,3000,16950.54849,0.000310638,23669.58,3000,19556.94608,0.000321578,23686.84,3000,17638.09948,0.00035014,23122.92,40000,1443.664907,0.000432943,23125.08,40000,1162.851633,0.000351709,23120.55,3000,16954.48115,0.00034311,23121.06,60000,33507.75052,0.000323397,23120.82,10,47469.8468,0.000330424,23122.77,40000,1128.330277,0.000337367,23122.76,40000,1180.879814,0.000274316,23122.76,40000,1407.05012,0.00034444,23122.73,40000,1110.578143,0.000346025,23122.31,5500,0,118432.2117,0.000354961,23122.06,5500,0,52808.20039,0.000320668,23125.41,5500,0,0,77629.47454,0.000331606,23125.34,5500,0,0,85121.97653,0.000330707,23122.19,5500,0,0,98273.92895,24.06506704,0.000330723,23121.38,5500,0,0,114395.7554,0,0.000292697,23121.26,5500,0,0,120362.5006,0,0.000293797,23120.75,5500,0,0,112474.7964,0,0.000308725
